id,actor_user_id,action,entity_type,entity_id,before_snapshot,after_snapshot,ip_address,user_agent,metadata,created_at
2f18308f-4228-4745-b631-d1244c5c038b,00aac3cb-bef1-4302-a402-6fa357a5ba3b,branch.view,booking,e1061b09-d764-4bb1-93e4-8121bd7d81fa,,,192.168.1.85,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-19 14:58:04
5998d34f-facc-4b43-b866-929a72799e5e,bf4779eb-0567-40fb-9a87-fd3f1098f642,update,payment,c3dfd0b9-e608-4aa3-8401-2a08bd9f14a5,,,192.168.1.48,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-18 14:58:04
1bb12881-d58a-40fb-a9a1-a6525dc31a78,dc923da3-d026-4c1b-a3b0-bcfd1e6bdf16,delete,booking,69efda2f-d364-46db-8bff-d0ebe1f3b9d6,,,192.168.1.251,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-17 14:58:04
6fe93704-79c6-4ecb-813c-fe78961efa5c,85c52e93-6b90-4941-a3d0-edce1649da44,login,user,45a2f0d0-17ae-49c4-9de7-9a833f5e5579,,,192.168.1.161,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-16 14:58:04
c8314b51-70b3-43ba-9702-a4be0b01109c,5dc8a3af-28d1-4e8c-8f3a-7a3835e0b78f,login,user,2ae25a81-a199-4409-a077-d175e280ac18,,,192.168.1.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-15 14:58:04
d295fadb-49da-428f-9c8e-54846ea6ea56,27d56a5c-fb1a-492f-9d4a-8d294aa77209,branch.view,user,01fb1f36-889b-4333-b2be-58da01e1b18e,,,192.168.1.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-14 14:58:04
b9b7eb6a-6aa4-4b39-bb39-68102bc64dce,d18aa61b-4a64-45c3-8a7c-904c55d5c0e0,membership.purchase_completed,booking,5fe1635b-4a94-42b1-82ae-9f473bc3837e,,,192.168.1.189,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""membership.purchase_completed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-13 14:58:04
9b3fb6e2-3578-475e-ab7e-da4e4679c9f0,4d269e45-f35d-4367-829e-56f624d030e5,court.view,branch,bf41334c-8e18-4337-81f3-b67fd934518d,,,192.168.1.58,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""court.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""86cbbf39-d3e3-4bee-ada9-0fa567bf5987"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-12 14:58:04
39b67433-1fbe-480b-9c8f-8ed7196faeee,49b5f63f-9ed7-438b-8986-72f8a451ad3a,delete,booking,c41994b8-9485-4a3b-b862-83b2c58efac9,,,192.168.1.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-11 14:58:04
719703b9-37c8-4aae-a5a3-233a36a998af,ad62d28d-ceeb-4cab-b9aa-c27e600ba5a0,payment.confirmed,user,4b9bf703-fece-4030-8b97-8dad1f916fa8,,,192.168.1.200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""payment.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-10 14:58:04
2319dd30-7517-4c98-be75-a42fbebeeacb,b71410fd-9181-442e-8b58-c4e20056a4e7,login,membership,b91f1086-d905-43fe-9dcc-7075d6be786c,,,192.168.1.162,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-09 14:58:04
25bf4b98-cc3f-45e0-baaa-6204c729712d,e5e23e06-fbdb-43af-b546-8094f67dbdb8,delete,payment,7f794257-79a3-450b-9444-b8e6a912e9c7,,,192.168.1.175,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""eab23b60-2e47-4b22-a9ad-61036724db86"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-08 14:58:04
c6ee50dc-5261-410f-8cd7-24b8f53fc12f,e28da5bd-b8e1-4b86-9961-176a81349070,update,membership,a30f4284-afe1-4360-8d09-9ec0c5f978a4,,,192.168.1.160,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-07 14:58:04
2411dfb9-a883-4585-a92b-51facee2f15d,e5e23e06-fbdb-43af-b546-8094f67dbdb8,court.view,booking,d2116852-768f-4d03-afea-b725f1074e4f,,,192.168.1.203,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""court.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""86cbbf39-d3e3-4bee-ada9-0fa567bf5987"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-06 14:58:04
752aba91-43af-463a-821a-41894c137e82,23adaeda-61a3-464f-b460-80193d1d63da,branch.view,company,a6a9889d-2591-4475-be58-59042a1decc2,,,192.168.1.32,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2026-01-04 14:58:04
a83659f7-d5d9-40ae-87ee-d443e90ffb99,34560fb4-9168-4818-adfb-6aa53d84c5df,branch.view,branch,46a6f2c1-7834-446c-a66b-b1497b630ff6,,,192.168.1.155,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2026-01-03 14:58:04
d317c9c2-21e2-4cfb-b305-43da407d051e,5f442710-0e23-4b6f-9ab9-7b71f5b2d6b1,court.view,branch,3f11aaa4-4db3-4520-99d9-906b08c87d4d,,,192.168.1.77,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""court.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2026-01-02 14:58:04
b73c4413-bdab-48e7-8f2b-b1833bd7f999,23adaeda-61a3-464f-b460-80193d1d63da,update,branch,e75ac9cc-1f17-4b2b-85c4-b43bf2ce6fe3,,,192.168.1.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2026-01-01 14:58:04
22d3b27e-24af-4aec-bec0-b80c323bc4e0,ae28c203-9e4b-4f1b-b229-3cd72d8d32d8,delete,booking,0804246e-4dc0-4d0a-a3c7-172984785fc2,,,192.168.1.31,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-31 14:58:04
96d02ab7-d764-42d2-a648-ac5374b7e5bd,416d945c-161e-4330-9fea-ae2888ca2120,membership.purchase_completed,company,ed23868d-bca8-46f7-8654-eae9da30ec9e,,,192.168.1.175,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""membership.purchase_completed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-30 14:58:04
b34547f9-e158-46c4-bce5-13ddeb4b92cf,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,update,booking,481d8251-62b0-480f-ac92-b0c7a940d30a,,,192.168.1.112,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-29 14:58:04
90de6d8b-b51c-4b02-acd0-2467124065dc,85c52e93-6b90-4941-a3d0-edce1649da44,delete,branch,4181b089-865e-4c70-9d65-bd446c5a3dbd,,,192.168.1.73,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-28 14:58:04
bf63152f-e2ad-41c2-9d80-90f04b8410c5,cd1f2aec-d0f8-4abb-b475-fe67cbd6d222,create,user,8d29e5b0-6ecb-4469-af7c-5b1ac17370b0,,,192.168.1.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-27 14:58:04
567b78e6-dbc4-469f-8269-abe6e484242f,00aac3cb-bef1-4302-a402-6fa357a5ba3b,update,booking,43ad35c2-e1dd-4e80-86c5-21b7702dc4c3,,,192.168.1.187,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-26 14:58:04
6b2ab0a1-961a-416c-8686-c2fb9d5d9535,23adaeda-61a3-464f-b460-80193d1d63da,create,booking,fbd4073a-73a8-4671-bf89-0a94f0029b58,,,192.168.1.225,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-25 14:58:04
cb512dcf-64b5-4ee8-b800-7c4c2704ba0b,b0147c72-5da8-47fb-b7b0-2b1f2eb8bad1,delete,branch,211fb66e-453c-4e7a-8ef2-7ef6d263695c,,,192.168.1.221,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-24 14:58:04
0fbd386d-7cec-4965-b7af-589b1e6c7df2,75386f63-fd5e-4e69-8701-bd5de5788667,login,branch,0a67efbe-e4d2-45bc-b4cb-f2f6abf70b15,,,192.168.1.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""b7871655-3ad6-4a91-9122-c40bf86ce57a"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-23 14:58:04
9eb02e80-d14e-4b83-a414-c55198ad595a,e28da5bd-b8e1-4b86-9961-176a81349070,explore.search,membership,767250c2-936f-4b47-9112-a9c3b37f2209,,,192.168.1.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""explore.search"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""eab23b60-2e47-4b22-a9ad-61036724db86"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-22 14:58:04
ad1e7b24-c5af-4cd7-8591-74191ccebfba,af9843b1-5deb-4aa5-9af4-af79ddc95cb8,create,company,08db6743-afa3-4c38-b44e-7ecd1ebf72bf,,,192.168.1.47,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-21 14:58:04
f0a8e6bd-8121-4a07-839e-bd104ac34335,7d574358-e456-4bc0-bd6e-737a4e660a59,login,membership,202de07a-c8c7-4fe0-9789-010115bea1f5,,,192.168.1.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""807b3d73-be68-42e0-9062-4d4cc0d226f4"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-20 14:58:04
602595f4-4ab6-4891-b660-709c54e8e6f7,480f1cbd-f0f8-4539-9968-0b41e5d146e0,update,booking,fa82a481-8212-43b5-a554-f31bbad1a858,,,192.168.1.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-19 14:58:04
defacd08-4fdc-4fd8-b53e-654ff7ea385f,23adaeda-61a3-464f-b460-80193d1d63da,login,payment,0f9ea934-27ff-4460-9bd6-263e560003d2,,,192.168.1.133,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-18 14:58:04
6ba8bce8-fafb-4673-b4a1-7dec10dc8cfd,4d269e45-f35d-4367-829e-56f624d030e5,delete,user,7b706840-3dc9-465b-9757-a667a7b41c0e,,,192.168.1.34,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-17 14:58:04
0e9c03a0-5f78-4a5a-8014-1355a1ab4adb,9b0c4597-fd6f-43a0-9ea6-c06b5fd716b7,explore.search,membership,bace2c54-adec-43b6-96ac-e3a068e1cef0,,,192.168.1.196,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""explore.search"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""eab23b60-2e47-4b22-a9ad-61036724db86"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-16 14:58:04
f907de40-e5ee-4f09-a03b-acc394cf55f5,4b100e8c-5835-418f-a645-58f6da04dd7f,explore.search,payment,8455600f-cda5-409f-ad56-6fc251318eb8,,,192.168.1.232,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""explore.search"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-15 14:58:04
2b7fed8a-451d-48b0-a777-79fe2b2b9639,85611826-d88a-4abf-8a9f-807d603e3342,branch.view,payment,6def4d7d-8977-4624-a60a-48d8fc0ad324,,,192.168.1.130,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""807b3d73-be68-42e0-9062-4d4cc0d226f4"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-14 14:58:04
f9c51ad2-24c2-44e7-81eb-991b3004d9a8,23adaeda-61a3-464f-b460-80193d1d63da,gift_card.redeemed,branch,311c72b6-286f-46d9-b51c-4869f6657ec7,,,192.168.1.2,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""gift_card.redeemed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-13 14:58:04
dc799b49-3e56-40ed-82cf-c750bc51ed38,a9665ba4-dfc9-44c6-b256-17fe1f6dbe4a,payment.confirmed,membership,faccfd72-c89c-422d-8038-1d3d65724346,,,192.168.1.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""payment.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-12 14:58:04
6d0f2e26-c5a8-4127-888b-329184e344f2,a9665ba4-dfc9-44c6-b256-17fe1f6dbe4a,update,booking,0f06063f-5996-4465-95f5-127ad31d588d,,,192.168.1.165,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-11 14:58:04
af733a0b-7d9e-428b-b7cf-6fde83ef7065,902ed881-2423-4a5d-af70-a56af2fc8f8b,payment.confirmed,branch,59bffee5-c343-4fdc-b2f8-02a47d7e6e97,,,192.168.1.238,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""payment.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-10 14:58:04
1746de32-f2b4-446f-a5da-edcada0d1599,75386f63-fd5e-4e69-8701-bd5de5788667,auth.logout,user,b25dc667-1fef-461c-909c-b4ab3c580fe7,,,192.168.1.79,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""auth.logout"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-09 14:58:04
2a877613-adf3-4a89-8d41-b2ce30201a6c,7ee1d2d5-2e92-47d7-ad56-19157cfea6f4,booking.start,membership,0869ce9c-d28a-42d1-a878-6ab9781efe34,,,192.168.1.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.start"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-08 14:58:04
dfba89b2-96ef-4a57-b8f0-18249eebac63,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,update,membership,d9b200db-7dd3-453e-a526-886e72d5c452,,,192.168.1.143,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-07 14:58:04
b3257be9-6da1-4bef-96e0-5f25421b66d2,39c9cff1-caee-48a5-9792-4120908a0a88,gift_card.redeemed,branch,1ef0ce3f-8e35-4137-b335-be592d7aa9cc,,,192.168.1.210,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""gift_card.redeemed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-06 14:58:04
a89adb8f-9222-42db-b0a5-81876bba3a4e,ae28c203-9e4b-4f1b-b229-3cd72d8d32d8,media.uploaded,branch,5a01ce62-d9e1-40e8-b1e1-d73a39e961c2,,,192.168.1.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""media.uploaded"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2026-01-04 14:58:04
c4e9f588-e11c-44bd-8142-b6f9da8c9fa9,7b6069ec-5dad-4166-8a29-6d773bffd2cb,booking.confirmed,payment,b16b2f54-1f10-4307-bad6-39ae921b7491,,,192.168.1.192,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2026-01-03 14:58:04
5e23377f-5406-4eae-972a-b3c061a603be,23adaeda-61a3-464f-b460-80193d1d63da,create,company,f28d1052-0854-4d49-98d2-c6c2e58f5147,,,192.168.1.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2026-01-02 14:58:04
8ab16005-9439-4c7a-a283-af0e302a3e92,902ed881-2423-4a5d-af70-a56af2fc8f8b,booking.start,booking,728fdd8f-f82d-4106-8f78-72b522fcedbf,,,192.168.1.251,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.start"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2026-01-01 14:58:04
