id,court_id,feature_name,feature_value,created_at,updated_at,created_by,updated_by,deleted_at
558d1afd-9b98-4c03-9068-6a51a1ab62c5,dd2d1579-2609-4d1b-8147-c1c8bafc7acd,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
41c22bc4-32c7-4188-a759-1b816bcdc415,b9e139e1-7ec8-4ede-a438-26d7e9b0a7e2,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
f22cc046-291d-4c6c-8f95-766deac612f7,b9e139e1-7ec8-4ede-a438-26d7e9b0a7e2,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
ee50f688-1d03-4197-8590-783fbeafa6d6,b9e139e1-7ec8-4ede-a438-26d7e9b0a7e2,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
74697eff-b8b5-47ea-8514-cd4675693b2f,5b32e8ea-f556-4435-a212-98d5c37ea647,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
e96f3fe3-9ddb-444f-9517-959318a076a3,5b32e8ea-f556-4435-a212-98d5c37ea647,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
ec582cbd-6062-4519-aa2c-13f9bb425b0c,d7ca8634-3d17-4022-8161-589d192d94dd,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
254b3de7-cdfd-4e9e-83e6-ffdd011417f3,d7ca8634-3d17-4022-8161-589d192d94dd,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
911e2e2f-2e84-4a3f-9b92-0fda0910683b,d7ca8634-3d17-4022-8161-589d192d94dd,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
9ec68d5d-f57f-4afe-b692-2ea0fe40e93e,2b836731-e749-461d-8756-ed1ade4456dd,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
23a4c9d5-0348-4f8a-a3d6-66e1a0eff1ae,2b836731-e749-461d-8756-ed1ade4456dd,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
f479a53f-9ec5-4c3f-a61b-f675b5b3a464,f9e46c48-1f75-4a0f-b1dd-36e819f5d8fb,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
3c31bfcd-6ebf-47d9-b1b5-549bfb810f82,f9e46c48-1f75-4a0f-b1dd-36e819f5d8fb,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
9853d3e3-2e94-49a1-8fd0-1089cdb56aa5,f9e46c48-1f75-4a0f-b1dd-36e819f5d8fb,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
30323266-b876-4c42-8a86-b49c5bec9b28,7c4e7bfe-7d63-4c25-baca-d25ea93fc190,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
81f465d0-cca6-4af1-a1b5-396f907ebddd,7c4e7bfe-7d63-4c25-baca-d25ea93fc190,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
e0dee71e-b272-4a8f-81b8-5e681bff8e9c,7c4e7bfe-7d63-4c25-baca-d25ea93fc190,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
0d935a49-e357-44e6-a53b-169a5021c6b5,84c99c95-ddbd-4095-b0dc-f33acb44f071,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
1c66cb86-35c3-4d56-a800-be9bbc42f4a9,84c99c95-ddbd-4095-b0dc-f33acb44f071,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
e68b9f5a-3d8e-4a0f-b500-6ac824146f66,10f70b1e-dafc-4eb9-9936-b1fe8c037e94,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
7d7a7a11-2e5f-4862-aa25-5e6706e7891f,10f70b1e-dafc-4eb9-9936-b1fe8c037e94,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
45fd877d-b915-4646-8fd1-34525016eea4,10f70b1e-dafc-4eb9-9936-b1fe8c037e94,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
a6064976-7f37-46ff-bfb8-a88a4eb29de2,8e38d3b2-d9a4-458d-abc1-cb613bba3d28,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
c630259a-ac49-4139-a08f-29b1412ec75f,8e38d3b2-d9a4-458d-abc1-cb613bba3d28,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
5782b782-ca8b-4999-8bec-a36a5ffd41ef,dc901195-8df8-444a-aeae-97d90d159e54,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
29e7b880-3c35-4862-ba31-7df02f5cc7f4,dc901195-8df8-444a-aeae-97d90d159e54,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
fd20a88d-6462-4d6f-a571-27f86bac73aa,dc901195-8df8-444a-aeae-97d90d159e54,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
8b56a9c5-5800-4e62-b390-06b5c65a6e5a,8b17db41-e7f2-4f99-b0c5-af03ca05e8fc,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
e39f2127-50fa-42f4-b4a5-507051f348b3,8b17db41-e7f2-4f99-b0c5-af03ca05e8fc,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
8dac5bdf-92e1-49d3-a334-25885641e882,59f54acf-beed-4590-8429-be387c93d1f6,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
e3afe0e3-f7ba-470c-8710-f4e50a14ec21,59f54acf-beed-4590-8429-be387c93d1f6,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
8cc1f271-752b-49aa-aedb-9117fb648f1f,59f54acf-beed-4590-8429-be387c93d1f6,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
29e4501e-5d0d-4dcb-86d7-00d1030786e9,1af2dd25-15d1-49fe-ad05-7bee7179fa7e,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
c2baeed1-388a-468f-ade3-dc9abbf4034b,1af2dd25-15d1-49fe-ad05-7bee7179fa7e,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
82fbec4d-d948-4500-a511-02a8669356d9,6acd0dd5-59a3-4660-9e81-384e596c2478,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
011dff29-29ec-4aa9-a816-cc6c5d25793e,6acd0dd5-59a3-4660-9e81-384e596c2478,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
91906b63-0354-47a4-b817-b7c88c5c5dd7,6acd0dd5-59a3-4660-9e81-384e596c2478,Scoreboard,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
50455816-6725-4f1f-8ed2-ddc2877b55ca,2ad29ee5-e26d-4b01-b01f-b91322949030,Lighting,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
24fe06ae-1d28-4cd3-a981-e7782daff43e,2ad29ee5-e26d-4b01-b01f-b91322949030,Net,Yes,2024-01-11 00:00:00,2024-01-11 00:00:00,,,
