id,user_id,role_id,company_id,branch_id,assigned_at,assigned_by,expires_at,created_at,updated_at,created_by,updated_by,deleted_at
0e0dff49-7c9b-4d85-82c6-8bdcee7e40c9,2c596b2c-c4bb-406b-b394-1726c1c6ed68,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-02 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-02 00:00:00,2024-04-02 00:00:00,,,
28dc8763-0bf4-48d9-b363-112aef2592b3,b0147c72-5da8-47fb-b7b0-2b1f2eb8bad1,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-03 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-03 00:00:00,2024-04-03 00:00:00,,,
81efa8a2-f61a-4e2e-ae40-9e93490eeb6a,bf4779eb-0567-40fb-9a87-fd3f1098f642,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-04 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-04 00:00:00,2024-04-04 00:00:00,,,
1a249176-65a8-4f35-92f0-5ce89fec1fbf,ab8d52ce-b560-4d13-876c-6d40e43bd2fa,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-05 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-05 00:00:00,2024-04-05 00:00:00,,,
724bb712-a052-4671-a851-7c0117ef5568,e99041e3-e8f2-47ea-a9ee-53766f971d3e,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-06 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-06 00:00:00,2024-04-06 00:00:00,,,
3035d739-93a7-443a-a84a-be0ca48a1a8b,7ee1d2d5-2e92-47d7-ad56-19157cfea6f4,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-07 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-07 00:00:00,2024-04-07 00:00:00,,,
f328395e-0330-4915-baf6-4eeb22acd79f,fc77fec7-e38d-4f68-96c6-1a6bdbcd66aa,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-08 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-08 00:00:00,2024-04-08 00:00:00,,,
dcec88b9-ec30-40f7-b133-779847f093df,93e2602a-092f-412a-8974-178c059b8c29,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-09 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-09 00:00:00,2024-04-09 00:00:00,,,
d59fc7dd-d91a-4465-85e3-d948c0b5acb2,3cb8320d-9409-46c3-aa01-511b8407d7cf,977a8142-2cd4-493b-b2ae-ba93efc532bf,,,2024-04-10 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-04-10 00:00:00,2024-04-10 00:00:00,,,
26d2c8b7-cf42-4819-af9d-e717307a35c9,acb3ab6c-dc81-48b6-bb98-725b07bbef57,cb59d916-b61d-4c74-b1da-7a000dbb559c,33869224-fd18-42b2-b27c-ba6f984995b8,,2024-01-02 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
91c9041b-add0-45a2-9b5a-be5e3f72b2a5,b41650a4-bce6-4abe-977a-118a9b6d2be0,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,2024-01-02 00:00:00,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
304cb659-fb21-43a8-9286-5fa7a65e50f0,de0bc3d7-635b-4f2f-8d82-45e931f6b95e,b529cd09-32a2-455a-8d0b-a07624356cd9,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,2024-01-02 00:00:00,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
b9541ae4-7eed-45d9-bd9b-40b9db993eeb,31765b77-7ae6-4c23-915e-61742a22f055,b529cd09-32a2-455a-8d0b-a07624356cd9,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,2024-01-02 00:00:00,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
983f81bb-7b76-47a5-9dd8-0783d406b2cc,8eb89a75-6ad7-46a4-9c5a-bd33160e1db2,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,2024-01-02 00:00:00,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
d45ef92e-b193-491b-84c9-ed24f0fc6ee8,09370ff1-0b7c-4cb9-a360-40014f8333dd,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,2024-01-02 00:00:00,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
9c0c2008-5a82-45a2-83b5-51974a18a24c,55983da3-8c8d-4f8e-80bf-49f8bc64c642,b529cd09-32a2-455a-8d0b-a07624356cd9,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,2024-01-02 00:00:00,acb3ab6c-dc81-48b6-bb98-725b07bbef57,,2024-01-02 00:00:00,2024-01-02 00:00:00,,,
79684563-456b-4c9e-9b3a-e1faa251b6c4,f07e882f-1d10-42a1-a5fb-fb8030178b4e,cb59d916-b61d-4c74-b1da-7a000dbb559c,8463e550-2cb3-41a1-86f4-17ae589e073a,,2024-01-03 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
83efb297-a5de-4502-bdbf-449281cf53ec,611ee51c-843a-4380-a658-972172047218,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
82850321-78d6-41c9-8e3c-b35160d5dec8,48507304-cd37-4113-8571-c5f5a9b7f15c,b529cd09-32a2-455a-8d0b-a07624356cd9,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
510ff095-ddab-4b30-bd02-1788ee7e2da2,5d8b43b3-fc1b-4ad5-9f7f-2bc031147f06,b529cd09-32a2-455a-8d0b-a07624356cd9,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
c15098e7-7b2f-44e9-a0b2-0cf2d4331bce,1d831502-90df-40ff-b899-64d7631186e7,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
e5a04fff-a9ff-416d-9bcc-33172b68ecf8,8cca4368-0d3b-4fc8-81be-970d1912df78,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
b478d1fe-3523-4f8d-ad01-5b2cc7ad11ea,308fa792-6418-448f-951e-e34adca19cb4,b529cd09-32a2-455a-8d0b-a07624356cd9,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
298c1805-c041-4206-b302-3f0ffec61015,8645bc13-ad3b-46ca-ba3a-e7321e79cf0b,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
0b2a0e61-77f5-4108-bfac-d42aeb17a0f5,ae4b80a0-8843-4b0b-8909-3276c653a096,b529cd09-32a2-455a-8d0b-a07624356cd9,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
a31c0e93-4f74-4d4c-87f1-fe8d45641458,2cb035f0-f17d-4f8a-be27-18d5da39a368,b529cd09-32a2-455a-8d0b-a07624356cd9,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,2024-01-03 00:00:00,f07e882f-1d10-42a1-a5fb-fb8030178b4e,,2024-01-03 00:00:00,2024-01-03 00:00:00,,,
c4482589-70f2-4a0c-93a5-ac543577c7bb,931101f7-b06f-43fa-baed-4492444ce621,cb59d916-b61d-4c74-b1da-7a000dbb559c,b411647a-a044-4395-b9ce-21ba61d2dc49,,2024-01-04 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
bfd30ca7-33f3-4eb2-af06-55b92900c17b,42ac8d59-ee85-4271-b8c7-7e858b7f025d,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
49f8a76c-418e-46b0-a9df-03b0b06ce4b8,a8125c63-c864-4dbf-8b71-eff6865e9328,b529cd09-32a2-455a-8d0b-a07624356cd9,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
8b8c1b73-c5f4-4e28-ab2a-5309a39dfb10,c23fa9d2-a3b4-4f61-aec0-f51f502cdfb5,b529cd09-32a2-455a-8d0b-a07624356cd9,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
56efe8c9-30ac-43b8-8f8d-f07858792edc,90d2b261-f1ca-45ff-a7c9-84d66a0005dd,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
039c4fbb-653c-4dc8-a84b-6d70ad402bb0,3b04e58e-68a4-47d0-a75d-5b90a07acd41,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
371f3126-a773-43c7-a890-e260c0a14379,351c4f6f-8bcd-4c35-8844-7b3279215c80,b529cd09-32a2-455a-8d0b-a07624356cd9,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
442e8ac0-2596-4536-b170-5f0379669d2d,08d54902-12a7-4c66-91d6-3d6099c28195,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
e504f24f-d539-495d-b2e1-7446a30eef81,ed532a40-9c3e-4e35-b9fd-92df394cb37b,b529cd09-32a2-455a-8d0b-a07624356cd9,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
7dc0aa17-afd2-4c7f-8490-7dcff074512f,50075cd7-0bc0-4054-be9b-33292bc9a17e,b529cd09-32a2-455a-8d0b-a07624356cd9,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
4ecfb387-112c-459e-91e3-c8a26c56daf0,94844949-cbc5-47b0-8894-dd0c19fbc21a,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
d5727151-7be5-4326-b01b-39f2f38978b4,3d98771c-e21e-42c0-ad4d-c2e459f468c6,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
1b1f4de1-60af-4dd1-8f48-98641e0d95ca,487c2901-d29f-4a0d-9958-d9f2b3ca6f0a,b529cd09-32a2-455a-8d0b-a07624356cd9,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,2024-01-04 00:00:00,931101f7-b06f-43fa-baed-4492444ce621,,2024-01-04 00:00:00,2024-01-04 00:00:00,,,
fa62ad84-d0e6-4f99-a967-72f9e20403b4,ad64e426-7c81-47a2-877a-e6ac31667580,cb59d916-b61d-4c74-b1da-7a000dbb559c,9cbcfedf-4455-4cfb-b412-d19cefd851ca,,2024-01-05 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
13229365-858d-492a-b896-2dcdc2b8b832,f80e7f68-8673-4c1e-a8d1-97c48821bd23,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,2024-01-05 00:00:00,ad64e426-7c81-47a2-877a-e6ac31667580,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
7d6023e8-5e55-4a75-ae74-4dfa3579deba,93df9113-cca9-4667-8c93-c11161600b94,b529cd09-32a2-455a-8d0b-a07624356cd9,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,2024-01-05 00:00:00,ad64e426-7c81-47a2-877a-e6ac31667580,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
a97e9c6f-7f94-4bbe-8fea-eb757e5ae47e,5ba561ec-e68d-4569-9e22-a7ea3778b41d,b529cd09-32a2-455a-8d0b-a07624356cd9,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,2024-01-05 00:00:00,ad64e426-7c81-47a2-877a-e6ac31667580,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
41cd21dd-c963-4b8c-88ad-087cd5adfb57,1904d180-b3e6-40e9-896b-5420a6ecbb09,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,2024-01-05 00:00:00,ad64e426-7c81-47a2-877a-e6ac31667580,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
53f6153a-2ff9-4382-845e-e99d0d23da41,a59a8205-3c17-4b99-9aef-16cd13c0b711,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,2024-01-05 00:00:00,ad64e426-7c81-47a2-877a-e6ac31667580,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
ef306acd-e35d-425d-8717-d3788710ff4d,84bf6f8c-07d8-4f4c-926e-56f2eeaa5c98,b529cd09-32a2-455a-8d0b-a07624356cd9,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,2024-01-05 00:00:00,ad64e426-7c81-47a2-877a-e6ac31667580,,2024-01-05 00:00:00,2024-01-05 00:00:00,,,
2872a96e-076c-45fc-8541-e3b933f76637,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,cb59d916-b61d-4c74-b1da-7a000dbb559c,38838bd5-9249-449c-8118-473dec2d5057,,2024-01-06 00:00:00,23adaeda-61a3-464f-b460-80193d1d63da,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
64e5ef7e-5ab8-44d9-9de4-fadba7aff310,776c7938-efc3-4290-a549-06c8bf9b748c,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
bdf83841-e220-4225-aec2-8ddc52d71baf,28ebc010-9f02-4b7e-a1c3-e797f66b5bae,b529cd09-32a2-455a-8d0b-a07624356cd9,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
c65f6e05-1e47-480a-b64e-e60aa0e95735,7c9d9d98-d784-4549-8282-c3c3c9c0f16d,b529cd09-32a2-455a-8d0b-a07624356cd9,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
ecc91dd3-203b-4cf8-a452-8a676f0585ed,a8858432-6f3c-4852-9b4f-1099088f718b,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
8fb7037f-2da2-4429-b3e1-a7f4d122feb1,41ef5135-137e-44ea-ab97-a435ce57a285,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
f94c4719-352a-4162-afb2-a101e7ce2d1e,066d9e3f-22c7-4732-8a38-ddcf758d9bb2,b529cd09-32a2-455a-8d0b-a07624356cd9,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
139c9de0-e687-4800-b21d-55dbbf4c477a,466930ce-f2ed-4e1a-a280-d02af042f192,0715a72d-1e7b-4dcc-b2d3-983ef2aac8fb,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
f76b4bf0-9e49-4bef-871c-893468974863,d6a1a471-b15a-4512-bfad-fde0e012d83d,b529cd09-32a2-455a-8d0b-a07624356cd9,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
275bb7e1-ca96-4c13-bf2a-be50743463e3,ee9f275d-df7b-4e1e-85ba-ab36623cacd8,b529cd09-32a2-455a-8d0b-a07624356cd9,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,2024-01-06 00:00:00,4e1c8012-f079-4c5b-ba41-e7fe2d1afca8,,2024-01-06 00:00:00,2024-01-06 00:00:00,,,
